Starting training:
  Algorithm       : ppo
  Environments    : 4
  Reward mode     : temperature
  Observation     : T04
  Seed            : 42
  Timesteps       : 1000000

=== System Info ===
Hostname              : haicn1702.localdomain
CUDA_VISIBLE_DEVICES : MIG-3ec3a575-8900-5a2d-8b50-60ffc9a8e0d2

=== GPU Info (nvidia-smi) ===
Sun Jun  8 03:53:36 2025       
+-----------------------------------------------------------------------------------------+
| NVIDIA-SMI 570.133.20             Driver Version: 570.133.20     CUDA Version: 12.8     |
|-----------------------------------------+------------------------+----------------------+
| GPU  Name                 Persistence-M | Bus-Id          Disp.A | Volatile Uncorr. ECC |
| Fan  Temp   Perf          Pwr:Usage/Cap |           Memory-Usage | GPU-Util  Compute M. |
|                                         |                        |               MIG M. |
|=========================================+========================+======================|
|   0  NVIDIA A100-SXM4-40GB          On  |   00000000:31:00.0 Off |                   On |
| N/A   43C    P0             45W /  400W |     249MiB /  40960MiB |     N/A      Default |
|                                         |                        |              Enabled |
+-----------------------------------------+------------------------+----------------------+

+-----------------------------------------------------------------------------------------+
| MIG devices:                                                                            |
+------------------+----------------------------------+-----------+-----------------------+
| GPU  GI  CI  MIG |                     Memory-Usage |        Vol|        Shared         |
|      ID  ID  Dev |                       BAR1-Usage | SM     Unc| CE ENC  DEC  OFA  JPG |
|                  |                                  |        ECC|                       |
|==================+==================================+===========+=======================|
|  0    1   0   0  |             142MiB / 20096MiB    | 56      0 |  4   0    2    0    0 |
|                  |                 0MiB / 32767MiB  |           |                       |
+------------------+----------------------------------+-----------+-----------------------+
                                                                                         
+-----------------------------------------------------------------------------------------+
| Processes:                                                                              |
|  GPU   GI   CI              PID   Type   Process name                        GPU Memory |
|        ID   ID                                                               Usage      |
|=========================================================================================|
|  No running processes found                                                             |
+-----------------------------------------------------------------------------------------+

=== PyTorch CUDA Info ===
CUDA available        : True
Device name (ID 0)    : NVIDIA A100-SXM4-40GB MIG 4g.20gb
CUDA version (torch)  : 12.4
CUDNN version         : 90501
Using cuda device
---------------------------------
| rollout/           |          |
|    time_elapsed         | 74           |
|    total_timesteps      | 44928        |
| train/                  |              |
|    approx_kl            | 0.0067476416 |
|    clip_fraction        | 0.052        |
|    clip_range           | 0.2          |
|    entropy_loss         | -1.32        |
|    explained_variance   | -2.41e-05    |
|    learning_rate        | 0.0003       |
|    loss                 | 19.7         |
|    n_updates            | 380          |
|    policy_gradient_loss | -0.00261     |
|    std                  | 0.905        |
|    value_loss           | 46.4         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 288          |
|    ep_rew_mean          | 152          |
| time/                   |              |
|    fps                  | 602          |
|    iterations           | 40           |
|    time_elapsed         | 76           |
|    total_timesteps      | 46080        |
| train/                  |              |
|    approx_kl            | 0.0039012756 |
|    clip_fraction        | 0.0487       |
|    clip_range           | 0.2          |
|    entropy_loss         | -1.32        |
|    explained_variance   | -2.23e-05    |
|    learning_rate        | 0.0003       |
|    loss                 | 26.6         |
|    n_updates            | 390          |
|    policy_gradient_loss | -0.00234     |
|    std                  | 0.903        |
|    value_loss           | 45.6         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 288         |
|    ep_rew_mean          | 152         |
| time/                   |             |
|    fps                  | 603         |
|    iterations           | 41          |
|    time_elapsed         | 78          |
|    total_timesteps      | 47232       |
| train/                  |             |
|    approx_kl            | 0.005269784 |
|    clip_fraction        | 0.0237      |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.32       |
|    explained_variance   | -1.96e-05   |
|    learning_rate        | 0.0003      |
|    loss                 | 29.1        |
|    n_updates            | 400         |
|    policy_gradient_loss | -0.00352    |
|    std                  | 0.906       |
|    value_loss           | 46          |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 288          |
|    ep_rew_mean          | 152          |
| time/                   |              |
|    fps                  | 603          |
|    iterations           | 42           |
|    time_elapsed         | 80           |
|    total_timesteps      | 48384        |
| train/                  |              |
|    approx_kl            | 0.0030450502 |
|    clip_fraction        | 0.0766       |
|    clip_range           | 0.2          |
|    entropy_loss         | -1.32        |
|    explained_variance   | -1.76e-05    |
|    learning_rate        | 0.0003       |
|    loss                 | 34           |
|    n_updates            | 410          |
|    policy_gradient_loss | -0.004       |
|    std                  | 0.909        |
|    value_loss           | 45.8         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 288          |
|    ep_rew_mean          | 152          |
| time/                   |              |
|    fps                  | 604          |
|    iterations           | 43           |
|    time_elapsed         | 81           |
|    total_timesteps      | 49536        |
| train/                  |              |
|    approx_kl            | 0.0017555122 |
|    clip_fraction        | 0.0112       |
|    clip_range           | 0.2          |
|    entropy_loss         | -1.32        |
|    explained_variance   | -1.68e-05    |
|    learning_rate        | 0.0003       |
|    loss                 | 18.8         |
|    n_updates            | 420          |
|    policy_gradient_loss | -0.00151     |
|    std                  | 0.909        |
|    value_loss           | 46.1         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 288         |
|    ep_rew_mean          | 153         |
| time/                   |             |
|    fps                  | 605         |
|    iterations           | 44          |
|    time_elapsed         | 83          |
|    total_timesteps      | 50688       |
| train/                  |             |
|    approx_kl            | 0.005950312 |
|    clip_fraction        | 0.0579      |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.32       |
|    explained_variance   | -1.53e-05   |
|    learning_rate        | 0.0003      |
|    loss                 | 14.7        |
|    n_updates            | 430         |
|    policy_gradient_loss | -0.0043     |
|    std                  | 0.909       |
|    value_loss           | 44.4        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 288         |
|    ep_rew_mean          | 153         |
| time/                   |             |
|    fps                  | 606         |
|    iterations           | 45          |
|    time_elapsed         | 85          |
|    total_timesteps      | 51840       |
| train/                  |             |
|    approx_kl            | 0.005858044 |
|    clip_fraction        | 0.0361      |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.32       |
|    explained_variance   | -1.32e-05   |
|    learning_rate        | 0.0003      |
|    loss                 | 6.39        |
|    n_updates            | 440         |
|    policy_gradient_loss | -0.0016     |
|    std                  | 0.911       |
|    value_loss           | 45.1        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 288         |
|    ep_rew_mean          | 153         |
| time/                   |             |
|    fps                  | 606         |
|    iterations           | 46          |
|    time_elapsed         | 87          |
|    total_timesteps      | 52992       |
| train/                  |             |
|    approx_kl            | 0.005077652 |
|    clip_fraction        | 0.0382      |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.33       |
|    explained_variance   | -1.11e-05   |
|    learning_rate        | 0.0003      |
|    loss                 | 14.7        |
|    n_updates            | 450         |
|    policy_gradient_loss | -0.00402    |
|    std                  | 0.908       |
|    value_loss           | 45.7        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 288          |
|    ep_rew_mean          | 153          |
| time/                   |              |
|    fps                  | 607          |
|    iterations           | 47           |
|    time_elapsed         | 89           |
|    total_timesteps      | 54144        |
| train/                  |              |
|    approx_kl            | 0.0043152953 |
|    clip_fraction        | 0.0301       |
|    clip_range           | 0.2          |
|    entropy_loss         | -1.32        |
|    explained_variance   | -1.14e-05    |
|    learning_rate        | 0.0003       |
|    loss                 | 22.3         |
|    n_updates            | 460          |
|    policy_gradient_loss | -0.00194     |
|    std                  | 0.91         |
|    value_loss           | 46.3         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 288          |
|    ep_rew_mean          | 153          |
| time/                   |              |
|    fps                  | 607          |
|    iterations           | 48           |
|    time_elapsed         | 90           |
|    total_timesteps      | 55296        |
| train/                  |              |
|    approx_kl            | 0.0028535773 |
|    clip_fraction        | 0.0163       |
|    clip_range           | 0.2          |
|    entropy_loss         | -1.33        |
|    explained_variance   | -1.01e-05    |
|    learning_rate        | 0.0003       |
|    loss                 | 25.6         |
|    n_updates            | 470          |
|    policy_gradient_loss | -0.00181     |
|    std                  | 0.92         |
|    value_loss           | 46.5         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 288          |
